ClientNo	RoleType	DocType	NoOfCopy	promptUser	collated	PrinterSetup	ReportNo
6728	1	7	1	0	1	0	82
6731	1	2	1	0	1	0	91
6731	1	7	1	0	1	0	82
6732	1	2	1	0	1	0	93
6732	1	6	1	0	1	0	109
6732	1	7	1	0	1	0	103
6733	1	2	1	0	1	0	91
6733	1	7	1	0	1	0	82
6734	1	2	2	0	1	0	91
6734	1	7	1	0	1	0	82
6735	1	2	2	0	1	0	91
6735	1	7	2	0	1	0	82
6736	1	2	1	0	1	0	91
6736	1	7	1	0	1	0	82
6737	1	2	3	0	1	0	92
6737	1	6	1	0	1	0	22
6737	1	7	1	0	1	0	103
6741	1	2	2	0	1	0	93
6741	1	6	1	0	1	0	109
6741	1	7	1	0	1	0	81
6742	1	2	5	0	1	0	92
6742	1	7	4	0	1	0	103
6745	1	2	2	0	1	0	91
6745	1	7	2	0	1	0	82
6747	1	2	1	0	1	0	93
6747	1	6	1	0	1	0	109
6747	1	7	1	0	1	0	103
6750	1	2	3	0	1	0	93
6750	1	6	1	0	1	0	22
6750	1	7	1	0	1	0	103
6751	1	2	1	0	1	0	93
6751	1	6	1	0	1	0	22
6751	1	7	1	0	1	0	103
6752	1	2	2	0	1	0	91
6752	1	7	2	0	1	0	82
6753	1	2	2	0	1	0	91
6753	1	6	1	0	1	0	22
6753	1	7	1	0	1	0	82
6756	1	2	3	0	1	0	93
6756	1	6	1	0	1	0	22
6756	1	7	1	0	1	0	103
6757	1	2	4	0	1	0	93
6757	1	6	1	0	1	0	22
6757	1	7	1	0	1	0	103
6759	1	2	2	0	1	0	91
6759	1	7	2	0	1	0	82
6763	1	2	1	0	1	0	93
6763	1	6	1	0	1	0	109
6763	1	7	1	0	1	0	103
6764	1	2	1	0	1	0	91
6764	1	6	1	0	1	0	22
6764	1	7	1	0	1	0	82
6765	1	2	2	0	1	0	91
6765	1	7	1	0	1	0	82
6768	1	2	1	0	1	0	91
6768	1	6	1	0	1	0	22
6768	1	7	1	0	1	0	82
6772	1	2	2	0	1	0	91
6772	1	7	1	0	1	0	82
6774	1	2	2	0	1	0	91
6774	1	7	1	0	1	0	82
6777	1	2	4	0	1	0	92
6777	1	7	1	0	1	0	103
6778	1	2	1	0	1	0	91
6778	1	6	1	0	1	0	22
6778	1	7	1	0	1	0	82
6779	1	2	4	0	1	0	92
6779	1	6	1	0	1	0	22
6779	1	7	1	0	1	0	103
6782	1	2	1	0	1	0	93
6782	1	6	1	0	1	0	109
6782	1	7	1	0	1	0	103
6784	1	2	1	0	1	0	91
6784	1	7	1	0	1	0	82
6785	1	2	2	0	1	0	91
6785	1	7	2	0	1	0	82
6786	1	2	2	0	1	0	91
6786	1	7	2	0	1	0	82
6787	1	2	2	0	1	0	93
6787	1	6	1	0	1	0	109
6787	1	7	1	0	1	0	81
6789	8	6	1	0	1	0	109
6790	1	2	2	0	1	0	91
6790	1	7	2	0	1	0	82
6791	1	2	1	0	1	0	91
6791	1	6	1	0	1	0	22
6791	1	7	1	0	1	0	82
6792	1	2	2	0	1	0	91
6792	1	7	2	0	1	0	81
6793	1	2	2	0	1	0	91
6793	1	6	1	0	1	0	22
6793	1	7	1	0	1	0	82
6795	1	2	2	0	1	0	91
6795	1	7	1	0	1	0	82
6796	1	2	2	0	1	0	91
6796	1	7	1	0	1	0	82
6799	1	2	4	0	1	0	93
6799	1	6	1	0	1	0	22
6799	1	7	1	0	1	0	103
6800	1	2	4	0	1	0	93
6800	1	6	1	0	1	0	22
6800	1	7	1	0	1	0	103
6801	1	2	5	0	1	0	92
6801	1	6	1	0	1	0	22
6801	1	7	1	0	1	0	103
6802	1	2	2	0	1	0	91
6802	1	7	2	0	1	0	82
6804	1	2	6	0	1	0	92
6804	1	6	1	0	1	0	22
6804	1	7	4	0	1	0	103
6806	1	2	1	0	1	0	93
6806	1	6	1	0	1	0	22
6806	1	7	1	0	1	0	81
6807	1	2	2	0	1	0	93
6807	1	7	1	0	1	0	103
6808	1	2	6	0	1	0	93
6808	1	6	1	0	1	0	22
6808	1	7	5	0	1	0	103
6809	1	2	1	0	1	0	91
6809	1	6	1	0	1	0	22
6809	1	7	1	0	1	0	82
6810	1	2	2	0	1	0	91
6810	1	7	2	0	1	0	82
6814	1	2	2	0	1	0	91
6814	1	7	2	0	1	0	82
6818	1	2	1	0	1	0	93
6818	1	6	1	0	1	0	22
6818	1	7	1	0	1	0	81
6819	1	2	2	0	1	0	91
6819	1	7	2	0	1	0	82
6820	1	2	5	0	1	0	93
6820	1	6	1	0	1	0	22
6820	1	7	4	0	1	0	103
6821	1	2	4	0	1	0	93
6821	1	6	1	0	1	0	22
6821	1	7	1	0	1	0	103
6822	1	2	2	0	1	0	91
6822	1	7	2	0	1	0	82
6823	1	2	1	0	1	0	92
6823	1	6	1	0	1	0	109
6823	1	7	1	0	1	0	81
6824	1	2	1	0	1	0	91
6824	1	7	1	0	1	0	82
6825	1	2	2	0	1	0	91
6825	1	7	2	0	1	0	82
6826	1	2	2	0	1	0	91
6826	1	6	1	0	1	0	22
6826	1	7	1	0	1	0	82
6827	1	2	1	0	1	0	93
6827	1	6	1	0	1	0	22
6827	1	7	1	0	1	0	81
6828	1	2	2	0	1	0	91
6828	1	7	1	0	1	0	82
6829	1	2	2	0	1	0	91
6829	1	7	1	0	1	0	82
6830	1	2	1	0	1	0	93
6830	1	6	1	0	1	0	22
6830	1	7	1	0	1	0	81
6831	1	2	2	0	1	0	91
6831	1	7	2	0	1	0	82
6836	1	2	6	0	1	0	92
6836	1	6	1	0	1	0	22
6836	1	7	5	0	1	0	103
6839	1	2	1	0	1	0	91
6839	1	7	1	0	1	0	82
6843	1	2	3	0	1	0	92
6843	1	6	1	0	1	0	22
6843	1	7	1	0	1	0	103
6844	1	2	2	0	1	0	93
6844	1	6	1	0	1	0	109
6844	1	7	1	0	1	0	103
6848	1	2	8	0	1	0	92
6848	1	6	1	0	1	0	22
6848	1	7	3	0	1	0	103
6849	1	2	2	0	1	0	91
6849	1	7	1	0	1	0	91
6850	1	2	2	0	1	0	91
6850	1	7	2	0	1	0	82
6852	1	2	2	0	1	0	91
6852	1	6	1	0	1	0	22
6852	1	7	1	0	1	0	82
6853	1	2	1	0	1	0	91
6853	1	6	1	0	1	0	22
6853	1	7	1	0	1	0	82
6855	1	2	6	0	1	0	92
6855	1	6	1	0	1	0	22
6855	1	7	6	0	1	0	81
6856	1	2	1	0	1	0	93
6856	1	6	1	0	1	0	22
6856	1	7	1	0	1	0	82
6857	1	2	1	0	1	0	91
6857	1	7	1	0	1	0	82
6861	1	2	1	0	1	0	91
6861	1	7	1	0	1	0	82
6862	1	2	1	0	1	0	93
6862	1	6	1	0	1	0	109
6862	1	7	1	0	1	0	103
6863	1	2	1	0	1	0	93
6863	1	6	1	0	1	0	109
6863	1	7	1	0	1	0	103
6864	1	2	1	0	1	0	93
6864	1	6	1	0	1	0	109
6864	1	7	1	0	1	0	103
6866	1	2	2	0	1	0	93
6866	1	6	1	0	1	0	109
6866	1	7	1	0	1	0	103
6867	1	2	3	0	1	0	93
6867	1	6	1	0	1	0	109
6867	1	7	1	0	1	0	103
6868	1	2	1	0	1	0	93
6868	1	6	1	0	1	0	109
6868	1	7	1	0	1	0	81
6869	1	2	2	0	1	0	91
6869	1	7	1	0	1	0	82
6871	1	2	2	0	1	0	91
6871	1	7	1	0	1	0	82
6872	1	2	2	0	1	0	91
6872	1	7	2	0	1	0	82
6874	1	6	1	0	1	0	109
6874	8	6	1	0	1	0	109
6874	16	6	1	0	1	0	109
6876	1	2	1	0	1	0	93
6876	1	7	1	0	1	0	81
6877	1	2	1	0	1	0	91
6877	1	6	1	0	1	0	22
6877	1	7	1	0	1	0	82
6881	1	2	2	0	1	0	91
6881	1	7	1	0	1	0	82
6884	1	2	1	0	1	0	92
6884	1	6	1	0	1	0	109
6884	1	7	1	0	1	0	81
6887	1	2	1	0	1	0	92
6887	1	6	1	0	1	0	22
6887	1	7	1	0	1	0	81
6888	1	2	3	0	1	0	92
6888	1	6	1	0	1	0	22
6888	1	7	1	0	1	0	81
6889	1	2	6	0	1	0	93
6889	1	6	1	0	1	0	22
6889	1	7	4	0	1	0	103
6890	1	2	2	0	1	0	91
6890	1	7	2	0	1	0	82
6892	1	2	3	0	1	0	92
6892	1	7	1	0	1	0	103
6893	1	2	2	0	1	0	93
6893	1	6	1	0	1	0	109
6893	1	7	1	0	1	0	103
6894	1	2	2	0	1	0	91
6898	1	2	2	0	1	0	91
6898	1	7	2	0	1	0	82
6899	1	2	1	0	1	0	93
6899	1	6	1	0	1	0	22
6899	1	7	1	0	1	0	81
6900	1	6	1	0	1	0	22
6901	1	2	2	0	1	0	91
6901	1	7	1	0	1	0	82
6902	1	2	1	0	1	0	93
6902	1	6	1	0	1	0	109
6902	1	7	1	0	1	0	103
6903	1	2	1	0	1	0	93
6903	1	6	1	0	1	0	109
6903	1	7	1	0	1	0	103
6906	1	2	1	0	1	0	91
6906	1	7	1	0	1	0	82
6907	1	2	1	0	1	0	91
6907	1	7	1	0	1	0	82
6908	1	2	2	0	1	0	91
6908	1	6	1	0	1	0	22
6908	1	7	1	0	1	0	82
6909	1	2	1	0	1	0	93
6909	1	6	1	0	1	0	109
6909	1	7	1	0	1	0	103
6912	1	2	1	0	1	0	91
6912	1	7	1	0	1	0	73
6917	3	2	1	0	1	0	91
6917	3	7	1	0	1	0	82
6918	1	2	1	0	1	0	91
6918	1	7	1	0	1	0	82
6919	1	2	1	0	1	0	91
6919	1	7	1	0	1	0	82
6920	1	2	1	0	1	0	93
6920	1	7	1	0	1	0	81
6921	1	2	1	0	1	0	93
6921	1	6	1	0	1	0	22
6921	1	7	1	0	1	0	103
6922	1	2	1	0	1	0	93
6922	1	6	1	0	1	0	109
6922	1	7	1	0	1	0	103
6923	1	2	1	0	1	0	93
6923	1	6	1	0	1	0	109
6923	1	7	1	0	1	0	103
